ward_no,date,mean
11,2018-08-14,-0.8680327358048688
12,2018-08-14,-0.8860388896627659
20,2018-08-14,-0.8714466575888918
15,2018-08-14,-0.8691489409554918
16,2018-08-14,-0.8541767777856353
17,2018-08-14,-0.8496516146524211
18,2018-08-14,-0.8074205037975717
24,2018-08-14,-0.9947362826346988
19,2018-08-14,-0.8654402122448156
22,2018-08-14,-0.931076541415761
23,2018-08-14,-0.8858321491187624
27,2018-08-14,-1.2088046956482057
28,2018-08-14,-1.2687428271895425
25,2018-08-14,-1.2111019026703151
26,2018-08-14,-0.9684655207894496
30,2018-08-14,-1.2582358955336264
31,2018-08-14,-1.3383348763457832
32,2018-08-14,-1.2776567876644145
46,2018-08-14,-1.220218907524204
51,2018-08-14,-1.204085839302946
33,2018-08-14,-1.2477125133633422
47,2018-08-14,-1.2380783311031052
34,2018-08-14,-1.0716262695837395
35,2018-08-14,-0.8540681421163047
42,2018-08-14,-0.98175198208272
43,2018-08-14,-1.095382171995207
45,2018-08-14,-1.1196170906080574
48,2018-08-14,-1.1825355943634928
49,2018-08-14,-1.1149897294379332
50,2018-08-14,-1.108973339902922
36,2018-08-14,-0.7769724048834009
37,2018-08-14,-0.7117243176875097
71,2018-08-14,-0.7307985911991733
38,2018-08-14,-0.7106518094060921
39,2018-08-14,-0.7955459024764971
40,2018-08-14,-0.8062657950965715
41,2018-08-14,-0.7797237153677439
70,2018-08-14,-0.8601990731633423
44,2018-08-14,-1.008576203266597
58,2018-08-14,-1.0855371404425247
59,2018-08-14,-1.0709205241252002
69,2018-08-14,-0.7510124242592298
55,2018-08-14,-1.0921850759994842
54,2018-08-14,-1.0956546486361791
53,2018-08-14,-1.2178953226202538
52,2018-08-14,-1.252448774346319
61,2018-08-14,-1.1026567007791852
60,2018-08-14,-1.10781864319889
57,2018-08-14,-1.0877393429794386
56,2018-08-14,-1.1131451583680076
67,2018-08-14,-0.9279276359089708
66,2018-08-14,-0.8863331122303599
64,2018-08-14,-0.8918684832499864
63,2018-08-14,-1.103924970294708
62,2018-08-14,-1.0034910209663614
65,2018-08-14,-0.7848847914246246
68,2018-08-14,-0.8226128748443263
72,2018-08-14,-0.7282113299932736
73,2018-08-14,-0.7277525284773009
74,2018-08-14,-0.7510278574729933
77,2018-08-14,-0.8632160812263231
75,2018-08-14,-0.8628410231159539
76,2018-08-14,-0.7385925788792708
76,2018-08-14,-0.7366512136634286
78,2018-08-14,-0.8142369945900985
79,2018-08-14,-0.7674262568378543
83,2018-08-14,-1.25698913187725
82,2018-08-14,-1.251439629691714
80,2018-08-14,-1.2406593495566112
29,2018-08-14,-1.1839528171845746
81,2018-08-14,-1.0264937819945092
84,2018-08-14,-1.2673384784114312
85,2018-08-14,-1.2283849773711235
2,2018-08-21,-1.0248277085474775
5,2018-08-21,-1.0406249584101022
4,2018-08-21,-1.0333220445666949
3,2018-08-21,-1.0245131810518977
1,2018-08-21,-0.9968576474380494
6,2018-08-21,-1.0398858743744657
21,2018-08-21,-0.9260701354351302
7,2018-08-21,-1.0502691464984348
8,2018-08-21,-1.0677615331633352
10,2018-08-21,-1.0226506149569066
13,2018-08-21,-0.9396692370880029
14,2018-08-21,-0.9131342086598008
9,2018-08-21,-0.9360740525863984
11,2018-08-21,-0.9820936033275466
12,2018-08-21,-0.8924879237375711
20,2018-08-21,-0.9152123707655933
15,2018-08-21,-0.904988550261915
16,2018-08-21,-0.9038323835775206
17,2018-08-21,-0.9157577288446176
18,2018-08-21,-0.910857210622356
24,2018-08-21,-1.0900445742767837
19,2018-08-21,-0.916305365124531
22,2018-08-21,-0.9214778719985685
23,2018-08-21,-0.9105060269889129
27,2018-08-21,-1.088998039853989
28,2018-08-21,-1.0686364555968502
25,2018-08-21,-1.0860177719626551
26,2018-08-21,-1.1047398581293653
30,2018-08-21,-0.9975857766447112
31,2018-08-21,-0.9878863501759126
32,2018-08-21,-1.0552230875184148
46,2018-08-21,-0.9695929277607356
51,2018-08-21,-0.9845847596834802
33,2018-08-21,-0.9807107576005191
47,2018-08-21,-0.9727365858803452
34,2018-08-21,-0.967256985064484
35,2018-08-21,-0.9137655470526732
42,2018-08-21,-0.9641339609601102
43,2018-08-21,-0.9715088877627788
45,2018-08-21,-0.9660546314149452
48,2018-08-21,-0.9669592222601338
49,2018-08-21,-0.9650651501580668
50,2018-08-21,-0.992938151035398
36,2018-08-21,-0.9042463440789132
37,2018-08-21,-0.8952075030807416
71,2018-08-21,-0.9112537964192404
38,2018-08-21,-0.8893026874816337
39,2018-08-21,-0.9042159287489466
40,2018-08-21,-0.9009626129437994
41,2018-08-21,-0.914234343412988
70,2018-08-21,-0.9491443100610925
44,2018-08-21,-0.9667120167088128
58,2018-08-21,-0.9672680614016472
59,2018-08-21,-0.9668635429820244
69,2018-08-21,-0.9156583741698302
55,2018-08-21,-1.0140045817845305
54,2018-08-21,-0.9888827652283004
53,2018-08-21,-1.0098705253448843
52,2018-08-21,-0.9981031009698464
61,2018-08-21,-0.9780547811984528
60,2018-08-21,-0.9866420060457468
57,2018-08-21,-0.960887632454968
56,2018-08-21,-0.9831099325409244
67,2018-08-21,-0.9577290318073356
66,2018-08-21,-0.9462859324749352
64,2018-08-21,-0.9729904728169948
63,2018-08-21,-0.970181783512193
62,2018-08-21,-0.9936180695610656
65,2018-08-21,-0.9055228651186844
68,2018-08-21,-0.8910660256705707
72,2018-08-21,-0.8414675330718094
73,2018-08-21,-0.8681329327166094
74,2018-08-21,-0.847868120889516
77,2018-08-21,-0.8919680176273426
75,2018-08-21,-0.9197967033454056
76,2018-08-21,-0.8889284325155108
76,2018-08-21,-0.8389152994318552
78,2018-08-21,-0.8826285425621732
79,2018-08-21,-0.8501194922694288
83,2018-08-21,-0.9942331314982944
82,2018-08-21,-0.9982533984673678
80,2018-08-21,-1.0719381007067548
29,2018-08-21,-1.081127987939341
81,2018-08-21,-1.009940808479603
84,2018-08-21,-1.0004566511924498
85,2018-08-21,-0.9971710491241528
2,2018-08-28,-0.3134595206884689
5,2018-08-28,-0.3215148778496677
4,2018-08-28,-0.3263534734007342
3,2018-08-28,-0.3193771853231182
1,2018-08-28,-0.3625787994480375
6,2018-08-28,-0.31097065609466923
21,2018-08-28,-0.3345322386231168
7,2018-08-28,-0.3222977984336514
8,2018-08-28,-0.3325609702262377
10,2018-08-28,-0.31765479933997537
13,2018-08-28,-0.3103062805855967
14,2018-08-28,-0.3118580582976071
9,2018-08-28,-0.32662269965459584
11,2018-08-28,-0.3131329089085892
12,2018-08-28,-0.306010583546927
20,2018-08-28,-0.32877291696335337
15,2018-08-28,-0.29193910939799395
16,2018-08-28,-0.2827286643612348
17,2018-08-28,-0.3045860459602498
18,2018-08-28,-0.29446928350988577
24,2018-08-28,-0.3599959727417398
19,2018-08-28,-0.31824202101344184
22,2018-08-28,-0.3389279346970904
23,2018-08-28,-0.3353727042540832
27,2018-08-28,-0.4863154713322316
28,2018-08-28,-0.4943402319054224
25,2018-08-28,-0.4450700084590879
26,2018-08-28,-0.3487918605719937
30,2018-08-28,-0.5133724672600666
31,2018-08-28,-0.4517453899033682
32,2018-08-28,-0.4489616527961677
46,2018-08-28,-0.4716886443095818
51,2018-08-28,-0.5244955086376463
33,2018-08-28,-0.3901467151645835
47,2018-08-28,-0.4891332962909256
34,2018-08-28,-0.34500364318997473
35,2018-08-28,-0.31987896166868085
42,2018-08-28,-0.3130741135426143
43,2018-08-28,-0.3627926968262488
45,2018-08-28,-0.4547685972646171
48,2018-08-28,-0.5002807318468613
49,2018-08-28,-0.4778941688830444
50,2018-08-28,-0.5139628423978682
36,2018-08-28,-0.30661505818830964
37,2018-08-28,-0.2902131512227033
71,2018-08-28,-0.3272595700769773
